frame,bytetrack_active_ids,botsort_active_ids,bytetrack_unique_ids,botsort_unique_ids,bytetrack_fps_rolling,botsort_fps_rolling,bytetrack_new_id_events,botsort_new_id_events,bytetrack_lost_id_events,botsort_lost_id_events,bytetrack_reappeared_id_events,botsort_reappeared_id_events,bytetrack_latency_ms,botsort_latency_ms
1,3,3,3,3,0.119,0.560,3,3,0,0,0,0,8407.945,1786.999
2,3,3,3,3,8.858,4.181,3,3,0,0,0,0,56.826,128.159
3,3,3,3,3,11.772,6.194,3,3,0,0,0,0,56.824,97.849
4,3,3,3,3,13.286,7.240,3,3,0,0,0,0,56.088,96.352
5,3,3,3,3,14.150,6.133,3,3,0,0,0,0,56.802,587.063
6,4,4,4,4,14.663,6.454,4,4,0,0,0,0,58.037,124.043
7,4,4,4,4,15.015,6.873,4,4,0,0,0,0,58.388,106.566
8,4,4,4,4,15.369,7.164,4,4,0,0,0,0,56.023,108.632
9,3,3,4,4,15.580,7.303,4,4,1,1,0,0,57.911,118.873
10,3,3,4,4,15.794,7.418,4,4,1,1,0,0,56.456,118.378
11,4,4,4,4,15.969,7.602,4,4,1,1,1,1,56.443,105.832
12,4,4,4,4,16.118,7.758,4,4,1,1,1,1,56.311,105.623
13,4,4,4,4,16.228,7.886,4,4,1,1,1,1,56.969,106.157
14,4,4,4,4,16.325,7.983,4,4,1,1,1,1,56.876,108.028
15,4,4,4,4,16.410,8.087,4,4,1,1,1,1,56.794,104.794
16,4,4,4,4,16.493,8.165,4,4,1,1,1,1,56.407,107.227
17,4,4,4,4,16.558,8.221,4,4,1,1,1,1,56.806,109.714
18,4,4,4,4,16.615,8.269,4,4,1,1,1,1,56.855,110.080
19,4,4,4,4,16.669,8.320,4,4,1,1,1,1,56.697,108.226
20,4,4,4,4,16.724,8.374,4,4,1,1,1,1,56.254,106.246
21,4,4,4,4,16.765,8.422,4,4,1,1,1,1,56.920,106.588
22,4,4,4,4,16.805,8.458,4,4,1,1,1,1,56.649,108.569
23,4,4,4,4,16.833,8.490,4,4,1,1,1,1,57.299,108.718
24,4,4,4,4,16.862,8.529,4,4,1,1,1,1,57.080,106.204
25,4,4,4,4,16.891,8.558,4,4,1,1,1,1,56.840,108.151
26,4,4,4,4,16.906,8.583,4,4,1,1,1,1,57.846,108.629
27,4,4,4,4,16.926,8.611,4,4,1,1,1,1,57.320,106.968
28,4,4,4,4,16.944,8.637,4,4,1,1,1,1,57.429,106.909
29,4,4,4,4,16.954,8.663,4,4,1,1,1,1,58.031,106.588
30,4,4,4,4,16.971,8.687,4,4,1,1,1,1,57.205,106.746
31,4,4,4,4,17.544,8.984,4,4,1,1,1,1,57.796,105.502
32,4,4,4,4,17.542,9.038,4,4,1,1,1,1,57.054,106.105
33,4,4,4,4,17.543,9.019,4,4,1,1,1,1,56.668,103.606
34,3,3,4,4,17.533,8.952,4,4,2,2,1,1,57.049,119.331
35,3,3,4,4,17.525,9.179,4,4,2,2,1,1,57.571,117.614
36,3,3,4,4,17.543,9.262,4,4,2,2,1,1,56.310,94.852
37,3,3,4,4,17.565,9.296,4,4,2,2,1,1,56.221,95.995
38,3,3,4,4,17.564,9.342,4,4,2,2,1,1,56.158,94.499
39,3,3,4,4,17.575,9.411,4,4,2,2,1,1,56.822,95.517
40,3,3,4,4,17.581,9.477,4,4,2,2,1,1,55.863,95.899
41,3,3,4,4,17.577,9.515,4,4,2,2,1,1,56.842,94.287
42,3,3,4,4,17.581,9.531,4,4,2,2,1,1,55.953,100.748
43,3,3,4,4,17.572,9.510,4,4,2,2,1,1,57.770,113.725
44,3,3,4,4,17.582,9.495,4,4,2,2,1,1,55.925,113.357
45,4,4,4,4,17.584,9.455,4,4,2,2,2,2,56.649,120.068
46,4,4,4,4,17.589,9.423,4,4,2,2,2,2,55.942,119.511
47,4,4,4,4,17.593,9.442,4,4,2,2,2,2,56.418,103.251
48,4,4,4,4,17.597,9.459,4,4,2,2,2,2,56.459,104.010
49,3,3,4,4,17.592,9.503,4,4,3,3,2,2,57.184,94.763
50,3,3,4,4,17.571,9.541,4,4,3,3,2,2,58.356,94.887
51,3,3,4,4,17.575,9.583,4,4,3,3,2,2,56.509,93.903
52,3,3,4,4,17.582,9.627,4,4,3,3,2,2,55.975,94.851
53,3,3,4,4,17.584,9.662,4,4,3,3,2,2,57.063,97.642
54,3,3,4,4,17.588,9.700,4,4,3,3,2,2,56.724,94.698
55,3,3,4,4,17.589,9.689,4,4,3,3,2,2,56.742,112.310
56,3,3,4,4,17.608,9.731,4,4,3,3,2,2,55.981,95.440
57,3,3,4,4,17.614,9.773,4,4,3,3,2,2,56.724,94.339
58,3,3,4,4,17.609,9.801,4,4,3,3,2,2,57.958,98.197
59,3,3,4,4,17.610,9.840,4,4,3,3,2,2,57.945,94.781
60,3,3,4,4,17.613,9.879,4,4,3,3,2,2,56.942,94.815
61,3,3,4,4,17.620,9.913,4,4,3,3,2,2,57.078,95.283
62,3,3,4,4,17.622,9.898,4,4,3,3,2,2,56.833,111.512
63,3,3,4,4,17.611,9.927,4,4,3,3,2,2,57.768,94.814
64,3,3,4,4,17.613,9.995,4,4,3,3,2,2,56.828,96.119
65,3,3,4,4,17.619,10.064,4,4,3,3,2,2,56.955,94.500
66,3,3,4,4,17.617,10.066,4,4,3,3,2,2,56.522,94.249
67,3,3,4,4,17.606,10.075,4,4,3,3,2,2,57.264,93.681
68,3,3,4,4,17.599,10.074,4,4,3,3,2,2,56.846,94.669
69,3,3,4,4,17.583,10.073,4,4,3,3,2,2,58.428,95.961
70,3,3,4,4,17.573,10.073,4,4,3,3,2,2,56.819,95.789
71,3,3,4,4,17.552,10.067,4,4,3,3,2,2,59.007,95.877
72,3,3,4,4,17.531,10.070,4,4,3,3,2,2,57.946,99.846
73,3,3,4,4,17.532,10.127,4,4,3,3,2,2,57.643,95.160
74,3,3,4,4,17.521,10.185,4,4,3,3,2,2,56.962,94.924
75,3,3,4,4,17.509,10.209,4,4,3,3,2,2,57.866,110.276
76,3,3,4,4,17.493,10.255,4,4,3,3,2,2,57.484,102.539
77,4,4,5,5,17.474,10.256,5,5,3,3,2,2,58.323,102.893
78,4,4,5,5,17.470,10.263,5,5,3,3,2,2,56.818,101.933
79,4,4,5,5,17.456,10.241,5,5,3,3,2,2,58.552,101.226
80,3,3,5,5,17.469,10.179,5,5,4,4,2,2,57.146,114.904
81,3,3,5,5,17.461,10.121,5,5,4,4,2,2,57.265,112.228
82,3,3,5,5,17.436,10.066,5,5,4,4,2,2,58.393,112.536
83,3,3,5,5,17.416,10.017,5,5,4,4,2,2,59.145,113.888
84,3,3,5,5,17.415,10.015,5,5,4,4,2,2,56.811,95.411
85,3,3,5,5,17.397,10.071,5,5,4,4,2,2,58.507,94.399
86,3,3,5,5,17.388,10.078,5,5,4,4,2,2,56.866,93.681
87,3,3,5,5,17.380,10.082,5,5,4,4,2,2,57.469,93.198
88,3,3,5,5,17.392,10.089,5,5,4,4,2,2,56.796,96.244
89,3,3,5,5,17.398,10.096,5,5,4,4,2,2,57.350,92.990
90,3,3,5,5,17.387,10.098,5,5,4,4,2,2,57.958,94.102
91,3,3,5,5,17.380,10.090,5,5,4,4,2,2,57.842,97.722
92,3,3,5,5,17.377,10.135,5,5,4,4,2,2,57.094,96.719
93,3,3,5,5,17.384,10.136,5,5,4,4,2,2,57.083,94.621
94,3,3,5,5,17.386,10.149,5,5,4,4,2,2,56.660,92.673
95,3,3,5,5,17.385,10.143,5,5,4,4,2,2,57.010,96.059
96,3,3,5,5,17.370,10.145,5,5,4,4,2,2,58.018,93.684
97,3,3,5,5,17.365,10.149,5,5,4,4,2,2,57.807,92.731
98,3,3,5,5,17.367,10.143,5,5,4,4,2,2,56.559,96.214
99,3,3,5,5,17.377,10.147,5,5,4,4,2,2,57.461,94.864
100,3,3,5,5,17.383,10.157,5,5,4,4,2,2,56.246,93.319
101,3,3,5,5,17.370,10.155,5,5,4,4,2,2,60.450,96.269
102,3,3,5,5,17.380,10.169,5,5,4,4,2,2,56.927,95.869
103,3,3,5,5,17.367,10.155,5,5,4,4,2,2,58.936,99.029
104,3,3,5,5,17.346,10.140,5,5,4,4,2,2,59.058,99.312
105,2,2,5,5,17.330,9.889,5,5,5,5,2,2,59.547,646.823
106,3,3,5,5,17.224,9.861,5,5,5,5,3,3,70.365,112.049
107,3,3,5,5,17.195,9.821,5,5,5,5,3,3,61.488,117.523
108,2,2,5,5,17.169,9.851,5,5,6,6,3,3,59.361,93.301
109,2,2,5,5,17.166,9.890,5,5,6,6,3,3,58.946,90.646
110,2,2,5,5,17.137,9.940,5,5,6,6,3,3,60.114,98.006
111,2,2,5,5,17.106,10.012,5,5,6,6,3,3,60.457,90.369
112,2,2,5,5,17.091,10.082,5,5,6,6,3,3,59.998,90.975
113,2,2,5,5,17.097,10.163,5,5,6,6,3,3,58.476,89.272
114,2,2,5,5,17.078,10.186,5,5,6,6,3,3,58.789,89.474
115,2,2,5,5,17.078,10.202,5,5,6,6,3,3,58.426,90.146
116,2,2,5,5,17.068,10.195,5,5,6,6,3,3,57.922,95.781
117,2,2,5,5,17.064,10.212,5,5,6,6,3,3,57.791,88.858
118,2,2,5,5,17.051,10.244,5,5,6,6,3,3,58.145,88.202
119,2,2,5,5,17.041,10.256,5,5,6,6,3,3,58.333,89.948
120,2,2,5,5,17.032,10.254,5,5,6,6,3,3,58.885,94.625
121,2,2,5,5,17.023,10.291,5,5,6,6,3,3,58.804,88.076
122,2,2,5,5,17.016,10.316,5,5,6,6,3,3,57.768,90.283
123,2,2,5,5,17.009,10.345,5,5,6,6,3,3,57.772,87.421
124,2,2,5,5,17.001,10.350,5,5,6,6,3,3,57.389,91.240
125,2,2,5,5,16.991,10.349,5,5,6,6,3,3,58.038,96.396
126,2,2,5,5,16.984,10.356,5,5,6,6,3,3,58.677,92.023
127,2,2,5,5,16.969,10.344,5,5,6,6,3,3,59.415,95.972
128,2,2,5,5,16.945,10.342,5,5,6,6,3,3,58.963,96.736
129,2,2,5,5,16.860,10.373,5,5,6,6,3,3,67.299,87.041
130,2,2,5,5,16.860,10.391,5,5,6,6,3,3,56.268,88.863
131,2,2,5,5,16.900,10.437,5,5,6,6,3,3,56.368,85.092
132,2,2,5,5,16.907,10.481,5,5,6,6,3,3,56.261,85.090
133,2,2,5,5,16.922,10.522,5,5,6,6,3,3,57.413,88.295
134,2,2,5,5,16.954,10.575,5,5,6,6,3,3,55.850,85.774
135,2,2,5,5,16.985,10.887,5,5,6,6,3,3,56.424,91.592
136,2,2,5,5,17.108,10.978,5,5,6,6,3,3,55.828,85.752
137,2,2,5,5,17.160,11.090,5,5,6,6,3,3,56.186,84.245
138,2,2,5,5,17.188,11.116,5,5,6,6,3,3,56.481,86.991
139,2,2,5,5,17.216,11.141,5,5,6,6,3,3,56.213,84.908
140,2,2,5,5,17.259,11.192,5,5,6,6,3,3,55.748,85.141
141,2,2,5,5,17.295,11.216,5,5,6,6,3,3,56.776,85.027
142,2,2,5,5,17.334,11.240,5,5,6,6,3,3,56.013,85.250
143,2,2,5,5,17.355,11.261,5,5,6,6,3,3,56.482,84.539
144,2,2,5,5,17.375,11.279,5,5,6,6,3,3,56.748,85.406
145,2,2,5,5,17.392,11.298,5,5,6,6,3,3,56.744,85.689
146,2,2,5,5,17.409,11.340,5,5,6,6,3,3,56.271,85.496
147,2,2,5,5,17.413,11.355,5,5,6,6,3,3,57.359,85.358
148,2,2,5,5,17.432,11.370,5,5,6,6,3,3,56.245,84.861
149,2,2,5,5,17.449,11.391,5,5,6,6,3,3,56.723,85.128
150,2,2,5,5,17.477,11.416,5,5,6,6,3,3,56.084,88.430
151,2,2,5,5,17.484,11.367,5,5,6,6,3,3,58.127,101.217
152,2,2,5,5,17.493,11.331,5,5,6,6,3,3,56.815,99.937
153,2,2,5,5,17.489,11.278,5,5,6,6,3,3,58.157,101.556
154,2,2,5,5,17.491,11.306,5,5,6,6,3,3,57.207,84.661
155,2,2,5,5,17.505,11.280,5,5,6,6,3,3,56.680,104.480
156,2,2,5,5,17.525,11.235,5,5,6,6,3,3,56.730,104.958
157,2,2,5,5,17.550,11.215,5,5,6,6,3,3,56.824,101.953
158,2,2,5,5,17.571,11.183,5,5,6,6,3,3,56.858,106.413
159,2,2,5,5,17.648,11.186,5,5,6,6,3,3,58.219,86.368
160,2,2,5,5,17.648,11.201,5,5,6,6,3,3,56.331,85.590
161,2,2,5,5,17.640,11.198,5,5,6,6,3,3,57.077,85.563
162,2,2,5,5,17.635,11.195,5,5,6,6,3,3,56.736,85.817
163,2,2,5,5,17.640,11.208,5,5,6,6,3,3,56.914,85.393
164,2,2,5,5,17.634,11.206,5,5,6,6,3,3,56.434,86.214
165,2,2,5,5,17.626,11.226,5,5,6,6,3,3,57.183,86.723
166,2,2,5,5,17.612,11.225,5,5,6,6,3,3,57.210,86.050
167,2,2,5,5,17.590,11.218,5,5,6,6,3,3,58.322,85.866
168,2,2,5,5,17.587,11.217,5,5,6,6,3,3,56.763,87.053
169,2,2,5,5,17.570,11.209,5,5,6,6,3,3,57.862,86.662
170,2,2,5,5,17.560,11.201,5,5,6,6,3,3,56.770,87.087
171,2,2,5,5,17.554,11.197,5,5,6,6,3,3,57.345,85.914
172,2,2,5,5,17.545,11.192,5,5,6,6,3,3,56.862,86.368
173,2,2,5,5,17.536,11.179,5,5,6,6,3,3,57.320,87.226
174,2,2,5,5,17.531,11.162,5,5,6,6,3,3,57.274,89.291
175,2,2,5,5,17.526,11.149,5,5,6,6,3,3,57.262,88.666
176,2,2,5,5,17.523,11.145,5,5,6,6,3,3,56.544,86.516
177,2,2,5,5,17.519,11.137,5,5,6,6,3,3,57.773,86.971
178,2,2,5,5,17.513,11.126,5,5,6,6,3,3,56.755,87.315
179,2,2,5,5,17.511,11.126,5,5,6,6,3,3,56.934,85.263
180,2,2,5,5,17.504,11.136,5,5,6,6,3,3,56.790,86.036
181,2,2,5,5,17.507,11.189,5,5,6,6,3,3,57.799,87.344
182,2,2,5,5,17.504,11.242,5,5,6,6,3,3,57.051,86.204
183,2,2,5,5,17.512,11.297,5,5,6,6,3,3,57.392,86.955
184,2,2,5,5,17.519,11.276,5,5,6,6,3,3,56.496,89.418
185,2,2,5,5,17.518,11.350,5,5,6,6,3,3,56.834,84.781
186,2,2,5,5,17.523,11.423,5,5,6,6,3,3,56.273,85.391
187,2,2,5,5,17.514,11.486,5,5,6,6,3,3,57.705,85.350
188,2,2,5,5,17.520,11.555,5,5,6,6,3,3,56.240,87.251
189,2,2,5,5,17.538,11.561,5,5,6,6,3,3,56.482,85.038
190,2,2,5,5,17.544,11.560,5,5,6,6,3,3,55.768,85.814
191,2,2,5,5,17.555,11.565,5,5,6,6,3,3,55.984,84.526
192,2,2,5,5,17.555,11.556,5,5,6,6,3,3,56.728,87.882
193,2,2,5,5,17.562,11.562,5,5,6,6,3,3,56.221,84.053
194,2,2,5,5,17.571,11.558,5,5,6,6,3,3,55.628,87.059
195,2,2,5,5,17.582,11.559,5,5,6,6,3,3,56.100,86.473
196,2,2,5,5,17.601,11.561,5,5,6,6,3,3,55.381,85.715
197,2,2,5,5,17.597,11.555,5,5,6,6,3,3,58.741,87.240
198,2,2,5,5,17.586,11.556,5,5,6,6,3,3,57.904,86.750
199,2,2,5,5,17.593,11.562,5,5,6,6,3,3,57.142,85.397
200,2,2,5,5,17.601,11.571,5,5,6,6,3,3,55.975,85.038
201,2,2,5,5,17.600,11.569,5,5,6,6,3,3,57.476,86.400
202,2,2,5,5,17.605,11.571,5,5,6,6,3,3,56.382,85.864
203,2,2,5,5,17.608,11.578,5,5,6,6,3,3,57.041,85.637
204,2,2,5,5,17.614,11.575,5,5,6,6,3,3,56.687,90.121
205,2,2,5,5,17.619,11.586,5,5,6,6,3,3,56.792,86.211
206,2,2,5,5,17.615,11.582,5,5,6,6,3,3,56.867,87.257
207,2,2,5,5,17.617,11.590,5,5,6,6,3,3,57.586,85.309
208,2,2,5,5,17.627,11.597,5,5,6,6,3,3,55.862,85.594
209,2,2,5,5,17.628,11.598,5,5,6,6,3,3,56.772,85.085
210,2,2,5,5,17.621,11.599,5,5,6,6,3,3,57.467,85.935
211,2,2,5,5,17.615,11.610,5,5,6,6,3,3,58.484,84.855
212,2,2,5,5,17.590,11.598,5,5,6,6,3,3,59.532,88.905
213,2,2,5,5,17.586,11.599,5,5,6,6,3,3,57.780,86.802
214,2,2,5,5,17.584,11.614,5,5,6,6,3,3,56.688,85.986
215,2,2,5,5,17.583,11.610,5,5,6,6,3,3,56.962,85.605
216,2,2,5,5,17.582,11.605,5,5,6,6,3,3,56.420,86.491
217,2,2,5,5,17.592,11.606,5,5,6,6,3,3,56.651,85.221
218,2,2,5,5,17.576,11.611,5,5,6,6,3,3,57.818,85.953
219,2,2,5,5,17.565,11.603,5,5,6,6,3,3,57.570,86.876
220,2,2,5,5,17.546,11.585,5,5,6,6,3,3,57.601,89.886
221,2,2,5,5,17.532,11.581,5,5,6,6,3,3,57.368,85.476
222,2,2,5,5,17.538,11.588,5,5,6,6,3,3,56.097,86.330
223,2,2,5,5,17.531,11.583,5,5,6,6,3,3,56.885,85.166
224,2,2,5,5,17.518,11.589,5,5,6,6,3,3,56.920,85.623
225,2,2,5,5,17.514,11.596,5,5,6,6,3,3,56.487,85.003
226,2,2,5,5,17.504,11.598,5,5,6,6,3,3,56.237,85.242
227,2,2,5,5,17.522,11.593,5,5,6,6,3,3,56.933,88.289
228,2,2,5,5,17.525,11.586,5,5,6,6,3,3,57.654,88.417
229,2,2,5,5,17.524,11.584,5,5,6,6,3,3,57.227,85.899
230,2,2,5,5,17.510,11.572,5,5,6,6,3,3,57.373,87.637
231,2,2,5,5,17.507,11.574,5,5,6,6,3,3,57.692,86.039
232,2,2,5,5,17.504,11.574,5,5,6,6,3,3,56.727,85.933
233,2,2,5,5,17.499,11.572,5,5,6,6,3,3,57.509,86.021
234,2,2,5,5,17.498,11.576,5,5,6,6,3,3,56.833,89.225
235,2,2,5,5,17.485,11.571,5,5,6,6,3,3,58.087,87.268
236,2,2,5,5,17.490,11.573,5,5,6,6,3,3,56.329,86.729
237,2,2,5,5,17.499,11.574,5,5,6,6,3,3,56.740,85.022
238,2,2,5,5,17.493,11.575,5,5,6,6,3,3,56.440,85.389
239,2,2,5,5,17.486,11.569,5,5,6,6,3,3,57.372,86.492
240,2,2,5,5,17.493,11.564,5,5,6,6,3,3,56.784,87.049
241,2,2,5,5,17.500,11.496,5,5,6,6,3,3,57.795,102.561
242,2,2,5,5,17.534,11.496,5,5,6,6,3,3,56.146,89.054
243,2,2,5,5,17.551,11.489,5,5,6,6,3,3,56.085,88.241
244,2,2,5,5,17.554,11.490,5,5,6,6,3,3,56.400,85.923
245,2,2,5,5,17.548,11.477,5,5,6,6,3,3,57.554,88.537
246,2,2,5,5,17.558,11.483,5,5,6,6,3,3,55.529,85.139
247,2,2,5,5,17.555,11.470,5,5,6,6,3,3,56.960,88.124
248,2,2,5,5,17.574,11.472,5,5,6,6,3,3,55.932,85.589
249,2,2,5,5,17.587,11.479,5,5,6,6,3,3,56.298,85.290
250,2,2,5,5,17.598,11.485,5,5,6,6,3,3,56.560,88.482
251,2,2,5,5,17.605,11.487,5,5,6,6,3,3,56.706,85.067
252,2,2,5,5,17.589,11.490,5,5,6,6,3,3,57.613,85.610
253,2,2,5,5,17.591,11.488,5,5,6,6,3,3,56.715,85.524
254,2,2,5,5,17.598,11.489,5,5,6,6,3,3,56.189,85.523
255,2,2,5,5,17.585,11.489,5,5,6,6,3,3,57.835,84.889
256,2,2,5,5,17.584,11.484,5,5,6,6,3,3,56.287,86.361
257,2,2,5,5,17.568,11.500,5,5,6,6,3,3,58.563,84.752
258,2,2,5,5,17.584,11.514,5,5,6,6,3,3,56.113,85.174
259,2,2,5,5,17.566,11.515,5,5,6,6,3,3,59.027,85.674
260,2,2,5,5,17.573,11.520,5,5,6,6,3,3,56.678,86.647
261,2,2,5,5,17.568,11.519,5,5,6,6,3,3,58.224,86.165
262,2,2,5,5,17.554,11.514,5,5,6,6,3,3,58.089,87.102
263,2,2,5,5,17.551,11.518,5,5,6,6,3,3,57.770,85.097
264,2,2,5,5,17.549,11.521,5,5,6,6,3,3,57.030,88.488
265,2,2,5,5,17.559,11.540,5,5,6,6,3,3,57.167,83.114
266,2,2,5,5,17.540,11.545,5,5,6,6,3,3,58.169,85.597
267,2,2,5,5,17.528,11.532,5,5,6,6,3,3,57.955,87.892
268,2,2,5,5,17.529,11.528,5,5,6,6,3,3,56.277,86.339
269,2,2,5,5,17.537,11.537,5,5,6,6,3,3,56.610,84.549
270,2,2,5,5,17.525,11.537,5,5,6,6,3,3,58.002,86.997
271,2,2,5,5,17.537,11.605,5,5,6,6,3,3,56.567,84.907
272,2,2,5,5,17.541,11.625,5,5,6,6,3,3,55.792,84.542
273,2,2,5,5,17.533,11.640,5,5,6,6,3,3,56.823,84.750
274,2,2,5,5,17.538,11.646,5,5,6,6,3,3,55.913,84.598
275,2,2,5,5,17.537,11.650,5,5,6,6,3,3,57.747,87.630
276,2,2,5,5,17.524,11.632,5,5,6,6,3,3,56.699,89.310
277,2,2,5,5,17.522,11.644,5,5,6,6,3,3,57.220,85.360
278,2,2,5,5,17.518,11.643,5,5,6,6,3,3,56.304,85.792
279,2,2,5,5,17.511,11.644,5,5,6,6,3,3,56.902,85.074
280,2,2,5,5,17.515,11.657,5,5,6,6,3,3,56.237,85.508
281,2,2,5,5,17.512,11.659,5,5,6,6,3,3,56.990,84.820
282,2,2,5,5,17.521,11.649,5,5,6,6,3,3,56.745,87.838
283,2,2,5,5,17.519,11.653,5,5,6,6,3,3,56.855,84.569
284,2,2,5,5,17.514,11.653,5,5,6,6,3,3,56.695,85.502
285,2,2,5,5,17.515,11.649,5,5,6,6,3,3,57.750,85.749
286,2,2,5,5,17.510,11.649,5,5,6,6,3,3,56.775,86.385
287,2,2,5,5,17.522,11.646,5,5,6,6,3,3,57.296,85.506
288,2,2,5,5,17.515,11.639,5,5,6,6,3,3,56.764,86.685
289,2,2,5,5,17.532,11.633,5,5,6,6,3,3,57.357,87.104
290,2,2,5,5,17.517,11.619,5,5,6,6,3,3,58.099,89.894
291,2,2,5,5,17.528,11.625,5,5,6,6,3,3,57.162,84.765
292,2,2,5,5,17.540,11.632,5,5,6,6,3,3,56.873,85.591
293,2,2,5,5,17.545,11.618,5,5,6,6,3,3,57.326,88.190
294,2,2,5,5,17.549,11.629,5,5,6,6,3,3,56.608,85.881
295,2,2,5,5,17.554,11.615,5,5,6,6,3,3,56.684,86.160
296,2,2,5,5,17.564,11.607,5,5,6,6,3,3,57.145,87.386
297,2,2,5,5,17.575,11.621,5,5,6,6,3,3,56.861,84.907
298,2,2,5,5,17.578,11.622,5,5,6,6,3,3,56.056,86.072
299,2,2,5,5,17.575,11.619,5,5,6,6,3,3,56.859,85.166
300,2,2,5,5,17.584,11.609,5,5,6,6,3,3,57.114,89.312
301,2,2,5,5,17.575,11.601,5,5,6,6,3,3,57.508,86.617
302,2,2,5,5,17.560,11.594,5,5,6,6,3,3,57.142,86.150
303,2,2,5,5,17.553,11.591,5,5,6,6,3,3,57.513,85.359
304,2,2,5,5,17.547,11.521,5,5,6,6,3,3,56.550,102.849
305,2,2,5,5,17.550,11.447,5,5,6,6,3,3,57.443,108.758
306,3,3,6,6,17.546,11.381,6,6,6,6,3,3,57.082,108.696
307,3,3,6,6,17.550,11.347,6,6,6,6,3,3,56.838,93.346
308,3,3,6,6,17.547,11.320,6,6,6,6,3,3,56.570,92.412
309,3,3,6,6,17.548,11.230,6,6,6,6,3,3,56.822,110.250
310,3,3,6,6,17.544,11.137,6,6,6,6,3,3,56.628,112.336
311,3,3,6,6,17.544,11.035,6,6,6,6,3,3,56.922,114.424
312,3,3,6,6,17.523,10.956,6,6,6,6,3,3,58.891,111.047
313,3,3,6,6,17.512,10.862,6,6,6,6,3,3,57.922,110.865
314,2,2,6,6,17.511,10.786,6,6,7,7,3,3,56.829,106.322
315,2,2,6,6,17.508,10.718,6,6,7,7,3,3,58.015,103.915
316,3,3,6,6,17.515,10.690,6,6,7,7,4,4,56.088,93.138
317,3,3,6,6,17.513,10.653,6,6,7,7,4,4,57.529,94.489
318,3,3,6,6,17.518,10.618,6,6,7,7,4,4,56.318,95.401
319,3,3,6,6,17.520,10.588,6,6,7,7,4,4,57.074,94.477
320,3,3,6,6,17.535,10.569,6,6,7,7,4,4,56.697,94.909
321,3,3,6,6,17.532,10.525,6,6,7,7,4,4,57.418,95.287
322,3,3,6,6,17.538,10.487,6,6,7,7,4,4,56.308,94.779
323,3,3,6,6,17.538,10.459,6,6,7,7,4,4,57.289,95.411
324,3,3,6,6,17.543,10.418,6,6,7,7,4,4,56.199,95.875
325,2,2,6,6,17.536,10.348,6,6,8,8,4,4,57.299,105.185
326,3,3,6,6,17.542,10.314,6,6,8,8,5,5,56.603,96.021
327,3,3,6,6,17.539,10.267,6,6,8,8,5,5,57.105,96.337
328,3,3,6,6,17.531,10.229,6,6,8,8,5,5,56.820,95.643
329,3,3,6,6,17.525,10.176,6,6,8,8,5,5,57.483,98.316
330,3,3,6,6,17.529,10.142,6,6,8,8,5,5,56.697,98.327
331,3,3,6,6,17.533,10.098,6,6,8,8,5,5,57.189,97.811
332,3,3,6,6,17.538,10.049,6,6,8,8,5,5,56.602,98.582
333,3,3,6,6,17.540,10.003,6,6,8,8,5,5,57.365,96.829
334,3,3,6,6,17.520,10.004,6,6,8,8,5,5,58.467,102.552
335,3,3,6,6,17.522,10.041,6,6,8,8,5,5,57.254,97.161
336,3,3,6,6,17.529,10.069,6,6,8,8,5,5,56.460,99.389
337,3,3,6,6,17.523,10.057,6,6,8,8,5,5,57.410,96.759
338,3,3,6,6,17.527,10.036,6,6,8,8,5,5,56.154,97.918
339,3,3,6,6,17.521,10.072,6,6,8,8,5,5,57.405,98.521
340,3,3,6,6,17.519,10.112,6,6,8,8,5,5,56.842,99.238
341,3,3,6,6,17.512,10.159,6,6,8,8,5,5,57.564,98.477
342,3,3,6,6,17.536,10.194,6,6,8,8,5,5,56.548,99.333
343,3,3,6,6,17.544,10.235,6,6,8,8,5,5,57.081,97.633
344,3,3,6,6,17.549,10.254,6,6,8,8,5,5,56.352,100.113
345,3,3,6,6,17.531,10.268,6,6,8,8,5,5,59.907,99.564
346,3,3,6,6,17.527,10.250,6,6,8,8,5,5,56.479,98.178
347,3,3,6,6,17.535,10.235,6,6,8,8,5,5,56.768,98.592
348,3,3,6,6,17.532,10.225,6,6,8,8,5,5,56.544,98.297
349,3,3,6,6,17.535,10.212,6,6,8,8,5,5,56.841,97.965
350,3,3,6,6,17.534,10.186,6,6,8,8,5,5,56.783,102.762
351,3,3,6,6,17.541,10.178,6,6,8,8,5,5,56.777,97.501
352,3,3,6,6,17.537,10.161,6,6,8,8,5,5,56.671,99.528
353,3,3,6,6,17.524,10.152,6,6,8,8,5,5,58.562,97.927
354,3,3,6,6,17.518,10.144,6,6,8,8,5,5,56.779,98.156
355,3,3,6,6,17.516,10.167,6,6,8,8,5,5,57.471,98.091
356,3,3,6,6,17.519,10.156,6,6,8,8,5,5,56.330,99.070
357,3,3,6,6,17.519,10.153,6,6,8,8,5,5,57.134,97.298
358,3,3,6,6,17.516,10.143,6,6,8,8,5,5,57.109,98.233
359,3,3,6,6,17.528,10.156,6,6,8,8,5,5,56.305,94.750
360,3,3,6,6,17.540,10.166,6,6,8,8,5,5,55.555,95.526
361,3,3,6,6,17.535,10.176,6,6,8,8,5,5,57.730,95.156
362,3,3,6,6,17.544,10.186,6,6,8,8,5,5,55.718,95.560
363,3,3,6,6,17.557,10.194,6,6,8,8,5,5,56.094,94.774
364,3,3,6,6,17.588,10.214,6,6,8,8,5,5,55.447,96.550
